# {"t_start": 1558369994.928986} 
r,l,t
18.0,18,8.077787
92.0,92,8.08832
12.0,12,8.096219
44.0,44,8.097626
115.0,115,8.097682
37.0,37,8.102283
27.0,27,8.114146
29.0,29,8.116844
41.0,41,8.129306
31.0,31,8.134575
63.0,63,8.139264
16.0,16,8.145398
27.0,27,8.147641
25.0,25,8.156368
19.0,19,8.158396
74.0,74,8.165875
28.0,28,8.165935
17.0,17,8.16725
18.0,18,8.169795
36.0,36,8.188186
37.0,37,8.188887
34.0,34,8.190821
25.0,25,8.204594
22.0,22,8.20466
67.0,67,8.20901
47.0,47,8.217638
33.0,33,8.224975
27.0,27,8.235078
26.0,26,8.241494
60.0,60,8.246289
27.0,27,8.251019
19.0,19,8.252767
80.0,80,8.253975
13.0,13,8.260256
19.0,19,8.262055
23.0,23,8.267261
14.0,14,8.270099
18.0,18,8.270926
65.0,65,8.283931
25.0,25,8.284564
13.0,13,8.291336
52.0,52,8.297159
57.0,57,8.303661
26.0,26,8.312318
45.0,45,8.317536
59.0,59,8.318924
11.0,11,8.325129
23.0,23,8.330861
34.0,34,8.332044
66.0,66,8.341637
41.0,41,8.348708
21.0,21,8.569486
17.0,17,8.574959
